"ID","BDAT","LACT","Event","DIM","Date","Remark","Protocols","Technician",
      9739 ,10/03/22,   0 ,PNEU       ,  82 ,12/24/22,BAY.8.4         ,                ,,
      9739 ,10/03/22,   0 ,PNEU       , 162 ,03/14/23,BAY.8.4         ,                ,,
      9739 ,10/03/22,   0 ,PNEU       , 216 ,05/07/23,NOR.24.1        ,                ,,
      9740 ,10/03/22,   0 ,NAVEL      ,   7 ,10/10/22,PF.2.5          ,                ,,
      9740 ,10/03/22,   0 ,EARJNT     ,  59 ,12/01/22,ZACT4.2         ,                ,,
      9741 ,10/03/22,   0 ,PNEU       ,  87 ,12/29/22,BAY.8.4         ,                ,,
      9742 ,10/03/22,   0 ,DIARHEA    ,  19 ,10/22/22,ELECTROL        ,                ,,
      9743 ,10/03/22,   0 ,DIARHEA    ,  28 ,10/31/22,ELECTROL        ,                ,,
      9743 ,10/03/22,   0 ,PNEU       ,  49 ,11/21/22,BAY2.4          ,                ,,
      9743 ,10/03/22,   0 ,PNEU       ,  94 ,01/05/23,BAY.8.4         ,                ,,
      9745 ,10/04/22,   0 ,NAVEL      ,  10 ,10/14/22,PF.2.5          ,                ,,
      9745 ,10/04/22,   0 ,PNEU       ,  61 ,12/04/22,BAY2.4          ,                ,,
      9747 ,10/05/22,   0 ,DIARHEA    ,  15 ,10/20/22,ELECTROL        ,                ,,
      9747 ,10/05/22,   0 ,DIARHEA    ,  26 ,10/31/22,SMZ.2.4         ,                ,,
      9748 ,10/06/22,   0 ,DIARHEA    ,  19 ,10/25/22,ELECTROL        ,                ,,
      9749 ,10/06/22,   0 ,PNEU       , 185 ,04/09/23,BAY.8.4         ,                ,,
      9750 ,10/06/22,   0 ,PNEU       , 173 ,03/28/23,BAY.8.4         ,                ,,
      9752 ,10/06/22,   0 ,DIARHEA    ,  14 ,10/20/22,ELECTROL        ,                ,,
      9752 ,10/06/22,   0 ,PNEU       ,  15 ,10/21/22,BAY.2.4         ,                ,,
      9752 ,10/06/22,   0 ,EARJNT     ,  81 ,12/26/22,ZAC.2.2         ,                ,,
      9753 ,10/07/22,   0 ,DIARHEA    ,  17 ,10/24/22,ELECTROL        ,                ,,
      9754 ,10/08/22,   0 ,DIARHEA    ,  16 ,10/24/22,ELECTROL        ,                ,,
      9755 ,10/08/22,   0 ,DIARHEA    ,  17 ,10/25/22,ELECTROL        ,                ,,
      9756 ,10/08/22,   0 ,DIARHEA    ,   8 ,10/16/22,ELECTROL        ,                ,,
      9758 ,10/09/22,   0 ,PNEU       , 102 ,01/19/23,BAY.8.4         ,                ,,
      9759 ,10/09/22,   0 ,EARJNT     ,  72 ,12/20/22,ZACT2.2         ,                ,,
      9759 ,10/09/22,   0 ,PNEU       , 104 ,01/21/23,BAY.8.4         ,                ,,
      9761 ,10/09/22,   0 ,DIARHEA    ,  15 ,10/24/22,ELECTROL        ,                ,,
      9763 ,10/09/22,   0 ,PNEU       , 122 ,02/08/23,BAY.8.4         ,                ,,
      9763 ,10/09/22,   0 ,PNEU       , 217 ,05/14/23,BAY.8.4         ,                ,,
      9764 ,10/09/22,   0 ,DIARHEA    ,  12 ,10/21/22,ELECTROL        ,                ,,
      9764 ,10/09/22,   0 ,PNEU       , 117 ,02/03/23,BAY.8.4         ,                ,,
      9764 ,10/09/22,   0 ,PNEU       , 197 ,04/24/23,NOR.24.1        ,                ,,
      9765 ,10/09/22,   0 ,DIARHEA    ,  21 ,10/30/22,ELECTROL        ,                ,,
      9766 ,10/10/22,   0 ,DIARHEA    ,  15 ,10/25/22,ELECTROL        ,                ,,
      9768 ,10/11/22,   0 ,PNEU       ,  91 ,01/10/23,BAY.8.4         ,                ,,
      9770 ,10/12/22,   0 ,DIARHEA    ,  18 ,10/30/22,ELECTROL        ,                ,,
      9771 ,10/12/22,   0 ,EARJNT     ,  69 ,12/20/22,ZACT2.2         ,                ,,
      9771 ,10/12/22,   0 ,PNEU       , 100 ,01/20/23,BAY.8.4         ,                ,,
      9772 ,10/13/22,   0 ,PNEU       , 115 ,02/05/23,BAY.8.4         ,                ,,
      9773 ,10/13/22,   0 ,PNEU       ,  91 ,01/12/23,BAY.8.4         ,                ,,
      9774 ,10/15/22,   0 ,PNEU       , 100 ,01/23/23,BAY.8.4         ,                ,,
      9775 ,10/15/22,   0 ,DIARHEA    ,  15 ,10/30/22,ELECTROL        ,                ,,
      9777 ,10/15/22,   0 ,DIARHEA    ,  17 ,11/01/22,ELECTROL        ,                ,,
      9778 ,10/15/22,   0 ,PNEU       ,  94 ,01/17/23,BAY.8.4         ,                ,,
      9781 ,10/17/22,   0 ,PNEU       , 152 ,03/18/23,BAY.8.4         ,                ,,
      9782 ,10/17/22,   0 ,PNEU       , 163 ,03/29/23,BAY.8.4         ,                ,,
      9783 ,10/18/22,   0 ,PNEU       , 180 ,04/16/23,BAY.8.4         ,                ,,
      9784 ,10/18/22,   0 ,PNEU       , 110 ,02/05/23,BAY.8.4         ,                ,,
      9784 ,10/18/22,   0 ,PNEU       , 141 ,03/08/23,NOR.24.1        ,                ,,
      9785 ,10/18/22,   0 ,EARJNT     ,  58 ,12/15/22,ZACT2.2         ,                ,,
      9785 ,10/18/22,   0 ,PNEU       , 152 ,03/19/23,BAY.8.4         ,                ,,
      9786 ,10/18/22,   0 ,PNEU       , 162 ,03/29/23,BAY.8.4         ,                ,,
      9787 ,10/18/22,   0 ,PNEU       ,  55 ,12/12/22,BAY2.4          ,                ,,
      9787 ,10/18/22,   0 ,EARJNT     , 112 ,02/07/23,ZAC.8.2         ,                ,,
      9788 ,10/18/22,   0 ,DIARHEA    ,  16 ,11/03/22,ELECTROL        ,                ,,
      9788 ,10/18/22,   0 ,PNEU       ,  92 ,01/18/23,BAY.8.4         ,                ,,
      9789 ,10/18/22,   0 ,PNEU       ,  68 ,12/25/22,BAY.2.4         ,                ,,
      9789 ,10/18/22,   0 ,PNEU       ,  90 ,01/16/23,BAY.8.4         ,                ,,
      9791 ,10/20/22,   0 ,PNEU       , 109 ,02/06/23,BAY.8.4         ,                ,,
      9792 ,10/20/22,   0 ,DIARHEA    ,  28 ,11/17/22,ELECTROL        ,                ,,
      9793 ,10/20/22,   0 ,DIARHEA    ,  17 ,11/06/22,ELECTROL        ,                ,,
      9793 ,10/20/22,   0 ,EARJNT     ,  59 ,12/18/22,ZACT2.2         ,                ,,
      9795 ,10/21/22,   0 ,PNEU       ,  95 ,01/24/23,BAY.8.4         ,                ,,
      9795 ,10/21/22,   0 ,PNEU       , 168 ,04/07/23,NOR.24.1        ,                ,,
      9796 ,10/21/22,   0 ,PNEU       ,  70 ,12/30/22,BAY.2.4         ,                ,,
      9796 ,10/21/22,   0 ,PNEU       , 107 ,02/05/23,BAY.8.4         ,                ,,
      9797 ,10/21/22,   0 ,PNEU       ,  51 ,12/11/22,BAY2.4          ,                ,,
      9797 ,10/21/22,   0 ,PNEU       , 223 ,06/01/23,NOR.24.1        ,                ,,
      9799 ,10/21/22,   0 ,DIARHEA    ,  12 ,11/02/22,ELECTROL        ,                ,,
      9799 ,10/21/22,   0 ,DIARHEA    ,  27 ,11/17/22,ELECTROL        ,                ,,
      9800 ,10/21/22,   0 ,PNEU       , 185 ,04/24/23,BAY.8.4         ,                ,,
      9802 ,10/22/22,   0 ,PNEU       ,  39 ,11/30/22,BAY2.4          ,                ,,
      9803 ,10/22/22,   0 ,PNEU       , 107 ,02/06/23,BAY.8.4         ,                ,,
      9807 ,10/22/22,   0 ,PNEU       , 217 ,05/27/23,BAY.8.4         ,                ,,
      9808 ,10/22/22,   0 ,EARJNT     ,  76 ,01/06/23,ZAC.2.2         ,                ,,
      9809 ,10/22/22,   0 ,DIARHEA    ,  17 ,11/08/22,ELECTROL        ,                ,,
      9811 ,10/23/22,   0 ,DIARHEA    ,  18 ,11/10/22,ELECTROL        ,                ,,
      9813 ,10/23/22,   0 ,PNEU       , 166 ,04/07/23,BAY.8.4         ,                ,,
      9814 ,10/23/22,   0 ,PNEU       , 108 ,02/08/23,BAY.8.4         ,                ,,
      9814 ,10/23/22,   0 ,PNEU       , 143 ,03/15/23,NOR.24.1        ,                ,,
      9814 ,10/23/22,   0 ,PNEU       , 193 ,05/04/23,BAY.8.4         ,                ,,
      9818 ,10/24/22,   0 ,PNEU       ,  94 ,01/26/23,BAY.8.4         ,                ,,
      9820 ,10/24/22,   0 ,PNEU       ,  64 ,12/27/22,BAY.2.4         ,                ,,
      9821 ,10/25/22,   0 ,DIARHEA    ,  14 ,11/08/22,ELECTROL        ,                ,,
      9821 ,10/25/22,   0 ,PNEU       ,  69 ,01/02/23,BAY.2.4         ,                ,,
      9822 ,10/25/22,   0 ,PNEU       ,  87 ,01/20/23,BAY.8.4         ,                ,,
      9823 ,10/26/22,   0 ,PNEU       , 143 ,03/18/23,BAY.8.4         ,                ,,
      9824 ,10/26/22,   0 ,PNEU       ,  49 ,12/14/22,BAY2.4          ,                ,,
      9824 ,10/26/22,   0 ,PNEU       , 108 ,02/11/23,BAY.8.4         ,                ,,
      9825 ,10/27/22,   0 ,DIARHEA    ,  24 ,11/20/22,ELECTROL        ,                ,,
      9826 ,10/27/22,   0 ,DIARHEA    ,  16 ,11/12/22,ELECTROL        ,                ,,
      9827 ,10/27/22,   0 ,DIARHEA    ,  24 ,11/20/22,ELECTROL        ,                ,,
      9827 ,10/27/22,   0 ,PNEU       ,  26 ,11/22/22,BAY.2.4         ,                ,,
      9827 ,10/27/22,   0 ,PNEU       , 187 ,05/02/23,NOR.24.1        ,                ,,
      9829 ,10/29/22,   0 ,PNEU       , 175 ,04/22/23,BAY.8.4         ,                ,,
      9830 ,10/29/22,   0 ,EARJNT     ,  72 ,01/09/23,ZAC.2.2         ,                ,,
      9830 ,10/29/22,   0 ,PNEU       , 134 ,03/12/23,BAY.8.4         ,                ,,
      9831 ,10/29/22,   0 ,NAVEL      ,  18 ,11/16/22,PF.2.5          ,                ,,
      9833 ,10/29/22,   0 ,EARJNT     ,  58 ,12/26/22,ZAC.2.2         ,                ,,
      9833 ,10/29/22,   0 ,PNEU       , 178 ,04/25/23,BAY.8.4         ,                ,,
      9835 ,10/30/22,   0 ,DIARHEA    ,  21 ,11/20/22,ELECTROL        ,                ,,
      9836 ,10/29/22,   0 ,PNEU       ,  18 ,11/16/22,BAY.2.4         ,                ,,
      9836 ,10/29/22,   0 ,EARJNT     ,  39 ,12/07/22,ZACT4.2         ,                ,,
      9836 ,10/29/22,   0 ,EARJNT     ,  66 ,01/03/23,NOR.6.1         ,                ,,
      9836 ,10/29/22,   0 ,PNEU       ,  98 ,02/04/23,BAY.8.4         ,                ,,
      9837 ,10/30/22,   0 ,PNEU       , 104 ,02/11/23,BAY.8.4         ,                ,,
      9838 ,10/30/22,   0 ,DIARHEA    ,  13 ,11/12/22,ELECTROL        ,                ,,
      9839 ,10/30/22,   0 ,DIARHEA    ,  20 ,11/19/22,ELECTROL        ,                ,,
      9839 ,10/30/22,   0 ,PNEU       , 153 ,04/01/23,BAY.8.4         ,                ,,
      9840 ,10/31/22,   0 ,PNEU       , 103 ,02/11/23,BAY.8.4         ,                ,,
      9840 ,10/31/22,   0 ,PNEU       , 131 ,03/11/23,ZAC.8.1         ,                ,,
      9841 ,10/31/22,   0 ,DIARHEA    ,  12 ,11/12/22,ELECTROL        ,                ,,
      9841 ,10/31/22,   0 ,PNEU       , 127 ,03/07/23,BAY.8.4         ,                ,,
      9841 ,10/31/22,   0 ,PNEU       , 153 ,04/02/23,NOR.24.1        ,                ,,
      9842 ,10/31/22,   0 ,DIARHEA    ,  12 ,11/12/22,ELECTROL        ,                ,,
      9843 ,10/31/22,   0 ,DIARHEA    ,  20 ,11/20/22,ELECTROL        ,                ,,
      9844 ,11/01/22,   0 ,NAVEL      ,  17 ,11/18/22,PF.2.5          ,                ,,
      9844 ,11/01/22,   0 ,EARJNT     ,  56 ,12/27/22,ZAC.2.2         ,                ,,
      9844 ,11/01/22,   0 ,PNEU       , 118 ,02/27/23,BAY.8.4         ,                ,,
      9844 ,11/01/22,   0 ,PNEU       , 194 ,05/14/23,BAY.8.4         ,                ,,
      9846 ,11/01/22,   0 ,PNEU       ,  63 ,01/03/23,BAY.2.4         ,                ,,
      9847 ,11/01/22,   0 ,DIARHEA    ,  17 ,11/18/22,ELECTROL        ,                ,,
      9848 ,11/01/22,   0 ,DIARHEA    ,  11 ,11/12/22,ELECTROL        ,                ,,
      9849 ,11/01/22,   0 ,PNEU       ,  65 ,01/05/23,BAY.2.4         ,                ,,
      9851 ,11/02/22,   0 ,DIARHEA    ,  15 ,11/17/22,ELECTROL        ,                ,,
      9852 ,11/02/22,   0 ,DIARHEA    ,  18 ,11/20/22,ELECTROL        ,                ,,
      9856 ,11/03/22,   0 ,DIARHEA    ,  13 ,11/16/22,ELECTROL        ,                ,,
      9857 ,11/03/22,   0 ,PNEU       ,  90 ,02/01/23,BAY.8.4         ,                ,,
      9858 ,11/04/22,   0 ,PNEU       ,  70 ,01/13/23,BAY.2.4         ,                ,,
      9859 ,11/04/22,   0 ,PNEU       ,  94 ,02/06/23,BAY.8.4         ,                ,,
      9862 ,11/05/22,   0 ,PNEU       ,  61 ,01/05/23,BAY.2.4         ,                ,,
      9862 ,11/05/22,   0 ,PNEU       , 199 ,05/23/23,NOR.24.1        ,                ,,
      9865 ,11/05/22,   0 ,EARJNT     , 105 ,02/18/23,ZAC.8.2         ,                ,,
      9866 ,11/06/22,   0 ,PNEU       ,  87 ,02/01/23,BAY.8.4         ,                ,,
      9867 ,11/07/22,   0 ,DIARHEA    ,  14 ,11/21/22,ELECTROL        ,                ,,
      9869 ,11/07/22,   0 ,DIARHEA    ,   9 ,11/16/22,ELECTROL        ,                ,,
      9872 ,11/08/22,   0 ,PNEU       , 106 ,02/22/23,BAY.8.4         ,                ,,
      9872 ,11/08/22,   0 ,PNEU       , 168 ,04/25/23,NOR.24.1        ,                ,,
      9875 ,11/09/22,   0 ,EARJNT     ,  96 ,02/13/23,ZAC.8.2         ,                ,,
      9875 ,11/09/22,   0 ,PNEU       , 103 ,02/20/23,BAY.8.4         ,                ,,
      9876 ,11/10/22,   0 ,DIARHEA    ,  15 ,11/25/22,ELECTROL        ,                ,,
      9876 ,11/10/22,   0 ,PNEU       ,  90 ,02/08/23,BAY.8.4         ,                ,,
      9877 ,11/10/22,   0 ,DIARHEA    ,  15 ,11/25/22,ELECTROL        ,                ,,
      9877 ,11/10/22,   0 ,PNEU       ,  93 ,02/11/23,BAY.8.4         ,                ,,
      9878 ,11/11/22,   0 ,PNEU       ,  91 ,02/10/23,BAY.8.4         ,                ,,
      9879 ,11/11/22,   0 ,DIARHEA    ,  12 ,11/23/22,ELECTROL        ,                ,,
      9879 ,11/11/22,   0 ,NAVEL      ,  14 ,11/25/22,PF.2.5          ,                ,,
      9879 ,11/11/22,   0 ,EARJNT     ,  33 ,12/14/22,ZACT2.2         ,                ,,
      9879 ,11/11/22,   0 ,PNEU       ,  91 ,02/10/23,BAY.8.4         ,                ,,
      9880 ,11/11/22,   0 ,PNEU       , 152 ,04/12/23,BAY.8.4         ,                ,,
      9881 ,11/12/22,   0 ,DIARHEA    ,  16 ,11/28/22,ELECTROL        ,                ,,
      9881 ,11/12/22,   0 ,EARJNT     ,  98 ,02/18/23,ZAC.8.2         ,                ,,
      9881 ,11/12/22,   0 ,PNEU       , 106 ,02/26/23,BAY.8.4         ,                ,,
      9881 ,11/12/22,   0 ,PNEU       , 288 ,08/27/23,BAY.8.4         ,                ,,
      9882 ,11/12/22,   0 ,PNEU       ,  89 ,02/09/23,BAY.8.4         ,                ,,
      9883 ,11/12/22,   0 ,DIARHEA    ,  13 ,11/25/22,ELECTROL        ,                ,,
      9883 ,11/12/22,   0 ,PNEU       ,  88 ,02/08/23,BAY.8.4         ,                ,,
      9884 ,11/13/22,   0 ,PNEU       ,  95 ,02/16/23,BAY.8.4         ,                ,,
      9885 ,11/13/22,   0 ,PNEU       , 113 ,03/06/23,BAY.8.4         ,                ,,
      9885 ,11/13/22,   0 ,PNEU       , 159 ,04/21/23,BAY.8.4         ,                ,,
      9886 ,11/13/22,   0 ,NAVEL      ,   7 ,11/20/22,PF.2.5          ,                ,,
      9886 ,11/13/22,   0 ,DIARHEA    ,  17 ,11/30/22,ELECTROL        ,                ,,
      9887 ,11/13/22,   0 ,PNEU       ,  93 ,02/14/23,BAY.8.4         ,                ,,
      9888 ,11/14/22,   0 ,DIARHEA    ,  11 ,11/25/22,ELECTROL        ,                ,,
      9888 ,11/14/22,   0 ,PNEU       ,  89 ,02/11/23,BAY.8.4         ,                ,,
      9889 ,11/14/22,   0 ,EARJNT     ,  90 ,02/12/23,ZAC.8.2         ,                ,,
      9889 ,11/14/22,   0 ,PNEU       ,  98 ,02/20/23,BAY.8.4         ,                ,,
      9890 ,11/15/22,   0 ,DIARHEA    ,  10 ,11/25/22,ELECTROL        ,                ,,
      9890 ,11/15/22,   0 ,PNEU       ,  87 ,02/10/23,BAY.8.4         ,                ,,
      9891 ,11/15/22,   0 ,DIARHEA    ,  10 ,11/25/22,ELECTROL        ,                ,,
      9892 ,11/15/22,   0 ,PNEU       , 121 ,03/16/23,BAY.8.4         ,                ,,
      9893 ,11/15/22,   0 ,PNEU       ,  86 ,02/09/23,BAY.8.4         ,                ,,
      9898 ,11/17/22,   0 ,DIARHEA    ,  16 ,12/03/22,ELECTROL        ,                ,,
      9901 ,11/18/22,   0 ,PNEU       , 179 ,05/16/23,BAY.8.4         ,                ,,
      9903 ,11/18/22,   0 ,PNEU       , 188 ,05/25/23,BAY.8.4         ,                ,,
      9904 ,11/19/22,   0 ,DIARHEA    ,  14 ,12/03/22,ELECTROL        ,                ,,
      9904 ,11/19/22,   0 ,PNEU       , 103 ,03/02/23,BAY.8.4         ,                ,,
      9906 ,11/19/22,   0 ,EARJNT     ,  54 ,01/12/23,ZAC.2.2         ,                ,,
      9908 ,11/19/22,   0 ,EARJNT     ,  57 ,01/15/23,ZAC.2.2         ,                ,,
      9908 ,11/19/22,   0 ,EARJNT     , 102 ,03/01/23,ZAC.8.2         ,                ,,
      9909 ,11/20/22,   0 ,DIARHEA    ,  23 ,12/13/22,ELECTROL        ,                ,,
      9910 ,11/21/22,   0 ,PNEU       ,  95 ,02/24/23,BAY.8.4         ,                ,,
      9912 ,11/21/22,   0 ,DIARHEA    ,  12 ,12/03/22,ELECTROL        ,                ,,
      9912 ,11/21/22,   0 ,PNEU       , 115 ,03/16/23,BAY.8.4         ,                ,,
      9915 ,11/23/22,   0 ,PNEU       , 105 ,03/08/23,BAY.8.4         ,                ,,
      9915 ,11/23/22,   0 ,PNEU       , 190 ,06/01/23,ZAC.8.1         ,                ,,
      9916 ,11/23/22,   0 ,PNEU       ,  90 ,02/21/23,BAY.8.4         ,                ,,
      9918 ,11/24/22,   0 ,PNEU       ,  90 ,02/22/23,BAY.8.4         ,                ,,
      9920 ,11/25/22,   0 ,PNEU       ,  96 ,03/01/23,BAY.8.4         ,                ,,
      9921 ,11/25/22,   0 ,PNEU       , 105 ,03/10/23,BAY.8.4         ,                ,,
      9922 ,11/26/22,   0 ,EARJNT     ,  13 ,12/09/22,ZACT2.2         ,                ,,
      9922 ,11/26/22,   0 ,PNEU       ,  35 ,12/31/22,BAY.2.4         ,                ,,
      9922 ,11/26/22,   0 ,PNEU       ,  83 ,02/17/23,BAY.8.4         ,                ,,
      9924 ,11/27/22,   0 ,EARJNT     , 118 ,03/25/23,ZAC.8.2         ,                ,,
      9924 ,11/27/22,   0 ,PNEU       , 125 ,04/01/23,BAY.8.4         ,                ,,
      9927 ,11/27/22,   0 ,EARJNT     ,  98 ,03/05/23,ZAC.8.2         ,                ,,
      9928 ,11/27/22,   0 ,PNEU       ,  89 ,02/24/23,BAY.8.4         ,                ,,
      9928 ,11/27/22,   0 ,EARJNT     , 103 ,03/10/23,ZAC.8.2         ,                ,,
      9929 ,11/27/22,   0 ,DIARHEA    ,  15 ,12/12/22,ELECTROL        ,                ,,
      9931 ,11/28/22,   0 ,PNEU       , 102 ,03/10/23,BAY.8.4         ,                ,,
      9932 ,11/29/22,   0 ,PNEU       ,  95 ,03/04/23,BAY.8.4         ,                ,,
      9932 ,11/29/22,   0 ,PNEU       , 266 ,08/22/23,BAY.8.4         ,                ,,
      9933 ,11/30/22,   0 ,DIARHEA    ,  18 ,12/18/22,ELECTROL        ,                ,,
      9933 ,11/30/22,   0 ,EARJNT     ,  33 ,01/02/23,ZAC.2.2         ,                ,,
      9934 ,11/30/22,   0 ,DIARHEA    ,  10 ,12/10/22,ELECTROL        ,                ,,
      9934 ,11/30/22,   0 ,PNEU       ,  85 ,02/23/23,BAY.8.4         ,                ,,
      9935 ,11/30/22,   0 ,PNEU       ,  59 ,01/28/23,BAY.2.4         ,                ,,
      9935 ,11/30/22,   0 ,PNEU       ,  96 ,03/06/23,BAY.8.4         ,                ,,
      9936 ,11/30/22,   0 ,PNEU       ,  91 ,03/01/23,BAY.8.4         ,                ,,
      9937 ,11/30/22,   0 ,DIARHEA    ,  18 ,12/18/22,SMZ2.4          ,                ,,
      9940 ,12/01/22,   0 ,DIARHEA    ,  14 ,12/15/22,ELECTROL        ,                ,,
      9940 ,12/01/22,   0 ,PNEU       ,  74 ,02/13/23,BAY.2.4         ,                ,,
      9940 ,12/01/22,   0 ,PNEU       ,  92 ,03/03/23,BAY.8.4         ,                ,,
      9942 ,12/02/22,   0 ,PNEU       ,  93 ,03/05/23,BAY.8.4         ,                ,,
      9943 ,12/02/22,   0 ,PNEU       , 101 ,03/13/23,BAY.8.4         ,                ,,
      9945 ,12/03/22,   0 ,EARJNT     ,  81 ,02/22/23,ZAC.2.2         ,                ,,
      9945 ,12/03/22,   0 ,PNEU       ,  89 ,03/02/23,BAY.8.4         ,                ,,
      9945 ,12/03/22,   0 ,EARJNT     , 102 ,03/15/23,ZAC.8.2         ,                ,,
      9946 ,12/03/22,   0 ,PNEU       ,  91 ,03/04/23,BAY.8.4         ,                ,,
