"ID","CBRD","BDAT","BW8T","RPRO","GHDAT","Event","DIM","Date","Remark","Protocols","Technician",
      9329 ,X    ,04/29/22,     0 ,PREG    ,08/24/23,MEASURE    , 482 ,08/24/23,970             ,                ,,
      9330 ,H    ,04/30/22,     0 , SLD/DIE,09/21/23,MEASURE    ,  85 ,07/24/22,188             ,                ,,
      9330 ,H    ,04/30/22,     0 , SLD/DIE,09/21/23,MEASURE    , 174 ,10/21/22,  390/46,                ,,
      9330 ,H    ,04/30/22,     0 , SLD/DIE,09/21/23,MEASURE    , 384 ,05/19/23,  850/53,                ,,
      9330 ,H    ,04/30/22,     0 , SLD/DIE,09/21/23,MEASURE    , 493 ,09/05/23,1050            ,                ,,
      9331 ,H    ,04/30/22,     0 ,PREG    ,09/21/23,MEASURE    ,  86 ,07/25/22,225             ,                ,,
      9331 ,H    ,04/30/22,     0 ,PREG    ,09/21/23,MEASURE    , 169 ,10/16/22,  395/45,                ,,
      9331 ,H    ,04/30/22,     0 ,PREG    ,09/21/23,MEASURE    , 384 ,05/19/23,  920/54,                ,,
      9331 ,H    ,04/30/22,     0 ,PREG    ,09/21/23,MEASURE    , 493 ,09/05/23,1090            ,                ,,
      9332 ,H    ,05/01/22,     0 ,PREG    ,08/24/23,MEASURE    ,  84 ,07/24/22,190             ,                ,,
      9332 ,H    ,05/01/22,     0 ,PREG    ,08/24/23,MEASURE    , 173 ,10/21/22,  359/45,                ,,
      9332 ,H    ,05/01/22,     0 ,PREG    ,08/24/23,MEASURE    , 383 ,05/19/23,  880/53,                ,,
      9332 ,H    ,05/01/22,     0 ,PREG    ,08/24/23,MEASURE    , 480 ,08/24/23,1040            ,                ,,
      9333 ,H    ,05/01/22,     0 ,PREG    ,10/17/23,MEASURE    ,  86 ,07/26/22,191             ,                ,,
      9333 ,H    ,05/01/22,     0 ,PREG    ,10/17/23,MEASURE    , 168 ,10/16/22,  366/45,                ,,
      9333 ,H    ,05/01/22,     0 ,PREG    ,10/17/23,MEASURE    , 383 ,05/19/23,  810/53,                ,,
      9333 ,H    ,05/01/22,     0 ,PREG    ,10/17/23,MEASURE    , 534 ,10/17/23,1030            ,                ,,
      9334 ,H    ,05/01/22,     0 ,PREG    ,11/21/23,MEASURE    ,  84 ,07/24/22,186             ,                ,,
      9334 ,H    ,05/01/22,     0 ,PREG    ,11/21/23,MEASURE    , 170 ,10/18/22,  447/47,                ,,
      9334 ,H    ,05/01/22,     0 ,PREG    ,11/21/23,MEASURE    , 383 ,05/19/23,01030/55,                ,,
      9334 ,H    ,05/01/22,     0 ,PREG    ,11/21/23,MEASURE    , 569 ,11/21/23,1310            ,                ,,
      9335 ,H    ,05/01/22,     0 ,PREG    ,09/21/23,MEASURE    ,  85 ,07/25/22,210             ,                ,,
      9335 ,H    ,05/01/22,     0 ,PREG    ,09/21/23,MEASURE    , 173 ,10/21/22,  382/45,                ,,
      9335 ,H    ,05/01/22,     0 ,PREG    ,09/21/23,MEASURE    , 383 ,05/19/23,  920/54,                ,,
      9335 ,H    ,05/01/22,     0 ,PREG    ,09/21/23,MEASURE    , 492 ,09/05/23,1060            ,                ,,
      9337 ,H    ,05/03/22,     0 , SLD/DIE,00000000 ,MEASURE    ,  82 ,07/24/22,198             ,                ,,
      9337 ,H    ,05/03/22,     0 , SLD/DIE,00000000 ,MEASURE    , 147 ,09/27/22,  356/45,                ,,
      9337 ,H    ,05/03/22,     0 , SLD/DIE,00000000 ,MEASURE    , 381 ,05/19/23,  900/54,                ,,
      9337 ,H    ,05/03/22,     0 , SLD/DIE,00000000 ,MEASURE    , 520 ,10/05/23,1080            ,                ,,
      9338 ,H    ,05/04/22,     0 , SLD/DIE,00000000 ,MEASURE    ,  82 ,07/25/22,215             ,                ,,
      9338 ,H    ,05/04/22,     0 , SLD/DIE,00000000 ,MEASURE    , 170 ,10/21/22,  286/42,                ,,
      9338 ,H    ,05/04/22,     0 , SLD/DIE,00000000 ,MEASURE    , 380 ,05/19/23,  770/52,                ,,
      9338 ,H    ,05/04/22,     0 , SLD/DIE,00000000 ,MEASURE    , 498 ,09/14/23,920             ,                ,,
      9339 ,H    ,05/04/22,     0 ,PREG    ,08/24/23,MEASURE    ,  90 ,08/02/22,18              ,                ,,
      9339 ,H    ,05/04/22,     0 ,PREG    ,08/24/23,MEASURE    , 176 ,10/27/22,  348/44,                ,,
      9339 ,H    ,05/04/22,     0 ,PREG    ,08/24/23,MEASURE    , 380 ,05/19/23,  840/54,                ,,
      9339 ,H    ,05/04/22,     0 ,PREG    ,08/24/23,MEASURE    , 477 ,08/24/23,990             ,                ,,
      9340 ,H    ,05/05/22,     0 ,PREG    ,10/17/23,MEASURE    ,  89 ,08/02/22,198             ,                ,,
      9340 ,H    ,05/05/22,     0 ,PREG    ,10/17/23,MEASURE    , 193 ,11/14/22,  369/45,                ,,
      9340 ,H    ,05/05/22,     0 ,PREG    ,10/17/23,MEASURE    , 379 ,05/19/23,  860/53,                ,,
      9340 ,H    ,05/05/22,     0 ,PREG    ,10/17/23,MEASURE    , 530 ,10/17/23,1070            ,                ,,
      9341 ,H    ,05/05/22,     0 ,PREG    ,08/24/23,MEASURE    ,  89 ,08/02/22,185             ,                ,,
      9341 ,H    ,05/05/22,     0 ,PREG    ,08/24/23,MEASURE    , 175 ,10/27/22,  422/46,                ,,
      9341 ,H    ,05/05/22,     0 ,PREG    ,08/24/23,MEASURE    , 379 ,05/19/23,  920/53,                ,,
      9341 ,H    ,05/05/22,     0 ,PREG    ,08/24/23,MEASURE    , 476 ,08/24/23,1130            ,                ,,
      9342 ,H    ,05/05/22,     0 ,PREG    ,08/24/23,MEASURE    ,  89 ,08/02/22,206             ,                ,,
      9342 ,H    ,05/05/22,     0 ,PREG    ,08/24/23,MEASURE    , 181 ,11/02/22,  409/46,                ,,
      9342 ,H    ,05/05/22,     0 ,PREG    ,08/24/23,MEASURE    , 379 ,05/19/23,  890/53,                ,,
      9342 ,H    ,05/05/22,     0 ,PREG    ,08/24/23,MEASURE    , 476 ,08/24/23,1070            ,                ,,
      9343 ,H    ,05/06/22,     0 ,PREG    ,09/21/23,MEASURE    ,  89 ,08/03/22,212             ,                ,,
      9343 ,H    ,05/06/22,     0 ,PREG    ,09/21/23,MEASURE    , 172 ,10/25/22,  328/44,                ,,
      9343 ,H    ,05/06/22,     0 ,PREG    ,09/21/23,MEASURE    , 378 ,05/19/23,  850/53,                ,,
      9343 ,H    ,05/06/22,     0 ,PREG    ,09/21/23,MEASURE    , 487 ,09/05/23,1050            ,                ,,
      9344 ,H    ,05/06/22,     0 ,PREG    ,10/17/23,MEASURE    ,  89 ,08/03/22,190             ,                ,,
      9344 ,H    ,05/06/22,     0 ,PREG    ,10/17/23,MEASURE    , 179 ,11/01/22,  468/44,                ,,
      9344 ,H    ,05/06/22,     0 ,PREG    ,10/17/23,MEASURE    , 180 ,11/02/22,  478/47,                ,,
      9344 ,H    ,05/06/22,     0 ,PREG    ,10/17/23,MEASURE    , 378 ,05/19/23,01020/55,                ,,
      9344 ,H    ,05/06/22,     0 ,PREG    ,10/17/23,MEASURE    , 529 ,10/17/23,1320            ,                ,,
      9345 ,H    ,05/06/22,     0 ,PREG    ,11/21/23,MEASURE    ,  88 ,08/02/22,188             ,                ,,
      9345 ,H    ,05/06/22,     0 ,PREG    ,11/21/23,MEASURE    , 174 ,10/27/22,  365/45,                ,,
      9345 ,H    ,05/06/22,     0 ,PREG    ,11/21/23,MEASURE    , 378 ,05/19/23,  850/53,                ,,
      9345 ,H    ,05/06/22,     0 ,PREG    ,11/21/23,MEASURE    , 564 ,11/21/23,1190            ,                ,,
      9346 ,H    ,05/07/22,     0 ,PREG    ,09/21/23,MEASURE    ,  87 ,08/02/22,186             ,                ,,
      9346 ,H    ,05/07/22,     0 ,PREG    ,09/21/23,MEASURE    , 173 ,10/27/22,  377/45,                ,,
      9346 ,H    ,05/07/22,     0 ,PREG    ,09/21/23,MEASURE    , 384 ,05/26/23,  880/53,                ,,
      9346 ,H    ,05/07/22,     0 ,PREG    ,09/21/23,MEASURE    , 486 ,09/05/23,1020            ,                ,,
      9347 ,H    ,05/07/22,     0 ,PREG    ,08/24/23,MEASURE    ,  88 ,08/03/22,200             ,                ,,
      9347 ,H    ,05/07/22,     0 ,PREG    ,08/24/23,MEASURE    , 171 ,10/25/22,  363/45,                ,,
      9347 ,H    ,05/07/22,     0 ,PREG    ,08/24/23,MEASURE    , 384 ,05/26/23,  880/53,                ,,
      9347 ,H    ,05/07/22,     0 ,PREG    ,08/24/23,MEASURE    , 474 ,08/24/23,1050            ,                ,,
      9348 ,H    ,05/07/22,     0 ,PREG    ,00000000 ,MEASURE    ,  87 ,08/02/22,199             ,                ,,
      9348 ,H    ,05/07/22,     0 ,PREG    ,00000000 ,MEASURE    , 173 ,10/27/22,  415/46,                ,,
      9348 ,H    ,05/07/22,     0 ,PREG    ,00000000 ,MEASURE    , 384 ,05/26/23,  950/54,                ,,
      9349 ,H    ,05/08/22,     0 ,PREG    ,09/21/23,MEASURE    ,  86 ,08/02/22,202             ,                ,,
      9349 ,H    ,05/08/22,     0 ,PREG    ,09/21/23,MEASURE    , 166 ,10/21/22,  367/45,                ,,
      9349 ,H    ,05/08/22,     0 ,PREG    ,09/21/23,MEASURE    , 383 ,05/26/23,  820/53,                ,,
      9349 ,H    ,05/08/22,     0 ,PREG    ,09/21/23,MEASURE    , 485 ,09/05/23,970             ,                ,,
      9350 ,HJ   ,05/09/22,     0 ,PREG    ,10/17/23,MEASURE    ,  85 ,08/02/22,186             ,                ,,
      9350 ,HJ   ,05/09/22,     0 ,PREG    ,10/17/23,MEASURE    , 171 ,10/27/22,  348/44,                ,,
      9350 ,HJ   ,05/09/22,     0 ,PREG    ,10/17/23,MEASURE    , 382 ,05/26/23,  780/52,                ,,
      9350 ,HJ   ,05/09/22,     0 ,PREG    ,10/17/23,MEASURE    , 484 ,09/05/23,900             ,                ,,
      9350 ,HJ   ,05/09/22,     0 ,PREG    ,10/17/23,MEASURE    , 526 ,10/17/23,950             ,                ,,
      9351 ,H    ,05/09/22,     0 ,PREG    ,10/17/23,MEASURE    ,  85 ,08/02/22,197             ,                ,,
      9351 ,H    ,05/09/22,     0 ,PREG    ,10/17/23,MEASURE    , 176 ,11/01/22,  399/45,                ,,
      9351 ,H    ,05/09/22,     0 ,PREG    ,10/17/23,MEASURE    , 177 ,11/02/22,  382/45,                ,,
      9351 ,H    ,05/09/22,     0 ,PREG    ,10/17/23,MEASURE    , 382 ,05/26/23,  920/54,                ,,
      9351 ,H    ,05/09/22,     0 ,PREG    ,10/17/23,MEASURE    , 526 ,10/17/23,1130            ,                ,,
      9352 ,HJ   ,05/09/22,     0 ,PREG    ,09/21/23,MEASURE    ,  85 ,08/02/22,177             ,                ,,
      9352 ,HJ   ,05/09/22,     0 ,PREG    ,09/21/23,MEASURE    , 171 ,10/27/22,  329/44,                ,,
      9352 ,HJ   ,05/09/22,     0 ,PREG    ,09/21/23,MEASURE    , 382 ,05/26/23,  900/54,                ,,
      9352 ,HJ   ,05/09/22,     0 ,PREG    ,09/21/23,MEASURE    , 484 ,09/05/23,1030            ,                ,,
      9353 ,HJ   ,05/11/22,     0 ,PREG    ,00000000 ,MEASURE    ,  92 ,08/11/22,198             ,                ,,
      9353 ,HJ   ,05/11/22,     0 ,PREG    ,00000000 ,MEASURE    , 175 ,11/02/22,  417/46,                ,,
      9353 ,HJ   ,05/11/22,     0 ,PREG    ,00000000 ,MEASURE    , 380 ,05/26/23,  880/53,                ,,
      9354 ,H    ,05/12/22,     0 ,PREG    ,09/21/23,MEASURE    ,  90 ,08/10/22,199             ,                ,,
      9354 ,H    ,05/12/22,     0 ,PREG    ,09/21/23,MEASURE    , 168 ,10/27/22,  313/43,                ,,
      9354 ,H    ,05/12/22,     0 ,PREG    ,09/21/23,MEASURE    , 379 ,05/26/23,  880/53,                ,,
      9354 ,H    ,05/12/22,     0 ,PREG    ,09/21/23,MEASURE    , 481 ,09/05/23,1000            ,                ,,
      9356 ,H    ,05/14/22,     0 ,PREG    ,00000000 ,MEASURE    ,  88 ,08/10/22,194             ,                ,,
      9356 ,H    ,05/14/22,     0 ,PREG    ,00000000 ,MEASURE    , 172 ,11/02/22,  376/45,                ,,
      9356 ,H    ,05/14/22,     0 ,PREG    ,00000000 ,MEASURE    , 384 ,06/02/23,  840/53,                ,,
      9357 ,H    ,05/15/22,     0 ,PREG    ,10/17/23,MEASURE    ,  88 ,08/11/22,178             ,                ,,
      9357 ,H    ,05/15/22,     0 ,PREG    ,10/17/23,MEASURE    , 170 ,11/01/22,  366/45,                ,,
      9357 ,H    ,05/15/22,     0 ,PREG    ,10/17/23,MEASURE    , 383 ,06/02/23,  900/54,                ,,
      9357 ,H    ,05/15/22,     0 ,PREG    ,10/17/23,MEASURE    , 520 ,10/17/23,1120            ,                ,,
      9358 ,H    ,05/15/22,     0 ,PREG    ,11/21/23,MEASURE    ,  87 ,08/10/22,192             ,                ,,
      9358 ,H    ,05/15/22,     0 ,PREG    ,11/21/23,MEASURE    , 172 ,11/03/22,  338/44,                ,,
      9358 ,H    ,05/15/22,     0 ,PREG    ,11/21/23,MEASURE    , 383 ,06/02/23,  860/53,                ,,
      9358 ,H    ,05/15/22,     0 ,PREG    ,11/21/23,MEASURE    , 555 ,11/21/23,1200            ,                ,,
      9359 ,H    ,05/16/22,     0 ,PREG    ,00000000 ,MEASURE    ,  86 ,08/10/22,191             ,                ,,
      9359 ,H    ,05/16/22,     0 ,PREG    ,00000000 ,MEASURE    , 189 ,11/21/22,  269/42,                ,,
      9359 ,H    ,05/16/22,     0 ,PREG    ,00000000 ,MEASURE    , 382 ,06/02/23,  740/52,                ,,
      9360 ,H    ,05/16/22,     0 ,PREG    ,00000000 ,MEASURE    ,  87 ,08/11/22,176             ,                ,,
      9360 ,H    ,05/16/22,     0 ,PREG    ,00000000 ,MEASURE    , 171 ,11/03/22,  348/44,                ,,
      9360 ,H    ,05/16/22,     0 ,PREG    ,00000000 ,MEASURE    , 382 ,06/02/23,                ,                ,,
      9361 ,HJ   ,05/16/22,     0 ,PREG    ,10/17/23,MEASURE    ,  87 ,08/11/22,188             ,                ,,
      9361 ,HJ   ,05/16/22,     0 ,PREG    ,10/17/23,MEASURE    , 169 ,11/01/22,  359/45,                ,,
      9361 ,HJ   ,05/16/22,     0 ,PREG    ,10/17/23,MEASURE    , 170 ,11/02/22,  325/44,                ,,
      9361 ,HJ   ,05/16/22,     0 ,PREG    ,10/17/23,MEASURE    , 382 ,06/02/23,  720/52,                ,,
      9361 ,HJ   ,05/16/22,     0 ,PREG    ,10/17/23,MEASURE    , 519 ,10/17/23,840             ,                ,,
      9362 ,H    ,05/17/22,     0 ,PREG    ,09/21/23,MEASURE    ,  85 ,08/10/22,170             ,                ,,
      9362 ,H    ,05/17/22,     0 ,PREG    ,09/21/23,MEASURE    , 168 ,11/01/22,  304/43,                ,,
      9362 ,H    ,05/17/22,     0 ,PREG    ,09/21/23,MEASURE    , 381 ,06/02/23,  870/53,                ,,
      9362 ,H    ,05/17/22,     0 ,PREG    ,09/21/23,MEASURE    , 476 ,09/05/23,                ,                ,,
      9363 ,H    ,05/17/22,     0 ,PREG    ,00000000 ,MEASURE    ,  85 ,08/10/22,190             ,                ,,
      9363 ,H    ,05/17/22,     0 ,PREG    ,00000000 ,MEASURE    , 170 ,11/03/22,  332/44,                ,,
      9363 ,H    ,05/17/22,     0 ,PREG    ,00000000 ,MEASURE    , 381 ,06/02/23,  750/52,                ,,
      9364 ,HJ   ,05/17/22,     0 ,PREG    ,10/17/23,MEASURE    ,  86 ,08/11/22,188             ,                ,,
      9364 ,HJ   ,05/17/22,     0 ,PREG    ,10/17/23,MEASURE    , 169 ,11/02/22,  349/44,                ,,
      9364 ,HJ   ,05/17/22,     0 ,PREG    ,10/17/23,MEASURE    , 381 ,06/02/23,  820/53,                ,,
      9364 ,HJ   ,05/17/22,     0 ,PREG    ,10/17/23,MEASURE    , 518 ,10/17/23,980             ,                ,,
      9365 ,H    ,05/17/22,     0 ,PREG    ,09/21/23,MEASURE    ,  85 ,08/10/22,207             ,                ,,
      9365 ,H    ,05/17/22,     0 ,PREG    ,09/21/23,MEASURE    , 169 ,11/02/22,  395/45,                ,,
      9365 ,H    ,05/17/22,     0 ,PREG    ,09/21/23,MEASURE    , 381 ,06/02/23,  980/54,                ,,
      9365 ,H    ,05/17/22,     0 ,PREG    ,09/21/23,MEASURE    , 476 ,09/05/23,1070            ,                ,,
      9366 ,H    ,05/18/22,     0 , SLD/DIE,00000000 ,MEASURE    ,  84 ,08/10/22,197             ,                ,,
      9366 ,H    ,05/18/22,     0 , SLD/DIE,00000000 ,MEASURE    , 167 ,11/01/22,  450/47,                ,,
      9366 ,H    ,05/18/22,     0 , SLD/DIE,00000000 ,MEASURE    , 380 ,06/02/23,  950/54,                ,,
      9366 ,H    ,05/18/22,     0 , SLD/DIE,00000000 ,MEASURE    , 561 ,11/30/23,1290            ,                ,,
      9367 ,H    ,05/19/22,     0 ,PREG    ,09/21/23,MEASURE    ,  91 ,08/18/22,208             ,                ,,
      9367 ,H    ,05/19/22,     0 ,PREG    ,09/21/23,MEASURE    , 179 ,11/14/22,  378/45,                ,,
      9367 ,H    ,05/19/22,     0 ,PREG    ,09/21/23,MEASURE    , 379 ,06/02/23,  840/53,                ,,
      9367 ,H    ,05/19/22,     0 ,PREG    ,09/21/23,MEASURE    , 474 ,09/05/23,1000            ,                ,,
      9368 ,HJ   ,05/19/22,     0 ,BRED    ,00000000 ,MEASURE    ,  91 ,08/18/22,206             ,                ,,
      9368 ,HJ   ,05/19/22,     0 ,BRED    ,00000000 ,MEASURE    , 182 ,11/17/22,  440/47,                ,,
      9368 ,HJ   ,05/19/22,     0 ,BRED    ,00000000 ,MEASURE    , 379 ,06/02/23,  940/54,                ,,
      9368 ,HJ   ,05/19/22,     0 ,BRED    ,00000000 ,MEASURE    , 474 ,09/05/23,1040            ,                ,,
      9368 ,HJ   ,05/19/22,     0 ,BRED    ,00000000 ,MEASURE    , 483 ,09/14/23,1010            ,                ,,
      9369 ,H    ,05/19/22,     0 ,PREG    ,09/21/23,MEASURE    ,  91 ,08/18/22,200             ,                ,,
      9369 ,H    ,05/19/22,     0 ,PREG    ,09/21/23,MEASURE    , 172 ,11/07/22,  326/44,                ,,
      9369 ,H    ,05/19/22,     0 ,PREG    ,09/21/23,MEASURE    , 379 ,06/02/23,  820/53,                ,,
      9369 ,H    ,05/19/22,     0 ,PREG    ,09/21/23,MEASURE    , 474 ,09/05/23,1000            ,                ,,
      9370 ,H    ,05/20/22,     0 ,PREG    ,00000000 ,MEASURE    ,  90 ,08/18/22,194             ,                ,,
      9370 ,H    ,05/20/22,     0 ,PREG    ,00000000 ,MEASURE    , 181 ,11/17/22,  402/45,                ,,
      9370 ,H    ,05/20/22,     0 ,PREG    ,00000000 ,MEASURE    , 378 ,06/02/23,  840/53,                ,,
      9371 ,H    ,05/20/22,     0 ,PREG    ,09/21/23,MEASURE    ,  90 ,08/18/22,202             ,                ,,
      9371 ,H    ,05/20/22,     0 ,PREG    ,09/21/23,MEASURE    , 181 ,11/17/22,  374/45,                ,,
      9371 ,H    ,05/20/22,     0 ,PREG    ,09/21/23,MEASURE    , 378 ,06/02/23,  850/53,                ,,
      9371 ,H    ,05/20/22,     0 ,PREG    ,09/21/23,MEASURE    , 473 ,09/05/23,1050            ,                ,,
      9372 ,H    ,05/20/22,     0 , SLD/DIE,00000000 ,MEASURE    ,  90 ,08/18/22,194             ,                ,,
      9372 ,H    ,05/20/22,     0 , SLD/DIE,00000000 ,MEASURE    , 181 ,11/17/22,   296/4,                ,,
      9372 ,H    ,05/20/22,     0 , SLD/DIE,00000000 ,MEASURE    , 378 ,06/02/23,  770/52,                ,,
      9372 ,H    ,05/20/22,     0 , SLD/DIE,00000000 ,MEASURE    , 496 ,09/28/23,940             ,                ,,
      9373 ,H    ,05/21/22,     0 ,PREG    ,09/21/23,MEASURE    ,  89 ,08/18/22,197             ,                ,,
      9373 ,H    ,05/21/22,     0 ,PREG    ,09/21/23,MEASURE    , 177 ,11/14/22,  375/45,                ,,
      9373 ,H    ,05/21/22,     0 ,PREG    ,09/21/23,MEASURE    , 384 ,06/09/23,  880/53,                ,,
      9373 ,H    ,05/21/22,     0 ,PREG    ,09/21/23,MEASURE    , 472 ,09/05/23,1000            ,                ,,
      9374 ,H    ,05/21/22,     0 ,PREG    ,11/21/23,MEASURE    ,  88 ,08/17/22,200             ,                ,,
      9374 ,H    ,05/21/22,     0 ,PREG    ,11/21/23,MEASURE    , 170 ,11/07/22,  359/45,                ,,
      9374 ,H    ,05/21/22,     0 ,PREG    ,11/21/23,MEASURE    , 384 ,06/09/23,  920/54,                ,,
      9374 ,H    ,05/21/22,     0 ,PREG    ,11/21/23,MEASURE    , 549 ,11/21/23,1190            ,                ,,
      9375 ,H    ,05/21/22,     0 ,PREG    ,10/17/23,MEASURE    ,  89 ,08/18/22,201             ,                ,,
      9375 ,H    ,05/21/22,     0 ,PREG    ,10/17/23,MEASURE    , 177 ,11/14/22,  407/46,                ,,
      9375 ,H    ,05/21/22,     0 ,PREG    ,10/17/23,MEASURE    , 384 ,06/09/23,  840/53,                ,,
      9375 ,H    ,05/21/22,     0 ,PREG    ,10/17/23,MEASURE    , 514 ,10/17/23,1030            ,                ,,
